log,bins,unique_samples,lnprobs_density,posterior,dthetas,evidence,config_params,help_text,prior_lnprobs,prior_unique_samples,prior_posterior,prior_dthetas,prior
"[True, True, True, True]","[100, 100, 100, 100]","[12.008137042945265, 5.978321689705635, 7.746404826016467, 6.714851286326045]",-18070.243670861928,-18072.546255954923,"[0.013371918046297893, 0.010521020054538255, 0.010658140548857276, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.008137042945265, 5.988842709760172, 7.73574668546761, 7.073975420003331]",-18068.50331158282,-18070.805896675814,"[0.013371918046297893, 0.010521020054537367, 0.010658140548857276, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.008137042945265, 5.988842709760172, 7.757062966565325, 5.757186929853281]",-18069.367988670554,-18071.67057376355,"[0.013371918046297893, 0.010521020054537367, 0.010658140548858164, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.008137042945265, 5.988842709760172, 7.757062966565325, 6.415581174928306]",-18069.344462928966,-18071.64704802196,"[0.013371918046297893, 0.010521020054537367, 0.010658140548858164, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.008137042945265, 5.999363729814711, 7.746404826016467, 5.996603018971472]",-18068.59343298506,-18070.896018078056,"[0.013371918046297893, 0.010521020054538255, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.008137042945265, 6.009884749869249, 7.725088544918751, 5.817040952132829]",-18069.768005295537,-18072.070590388532,"[0.013371918046297893, 0.010521020054537367, 0.010658140548858164, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.008137042945265, 6.009884749869249, 7.746404826016467, 4.919230617939613]",-18069.31872664019,-18071.621311733186,"[0.013371918046297893, 0.010521020054537367, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.021508960991563, 5.978321689705635, 7.757062966565325, 7.433099553680617]",-18068.657839838892,-18070.960424931887,"[0.013371918046296116, 0.010521020054538255, 0.010658140548858164, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.021508960991563, 5.978321689705635, 7.767721107114182, 6.475435197207854]",-18070.117687641807,-18072.420272734802,"[0.013371918046296116, 0.010521020054538255, 0.010658140548858164, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.021508960991563, 5.988842709760172, 7.73574668546761, 7.193683464562426]",-18069.34234784272,-18071.644932935716,"[0.013371918046296116, 0.010521020054537367, 0.010658140548857276, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.021508960991563, 5.999363729814711, 7.73574668546761, 5.338208773896447]",-18070.291082903866,-18072.59366799686,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.021508960991563, 5.999363729814711, 7.7783792476630405, 3.9615662614668503]",-18068.336715497288,-18070.639300590283,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.021508960991563, 6.009884749869249, 7.714430404369894, 4.619960506541875]",-18070.20207067341,-18072.504655766406,"[0.013371918046296116, 0.010521020054537367, 0.010658140548857276, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.021508960991563, 6.009884749869249, 7.714430404369894, 5.996603018971472]",-18069.552577817867,-18071.855162910862,"[0.013371918046296116, 0.010521020054537367, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.021508960991563, 6.009884749869249, 7.73574668546761, 4.619960506541875]",-18068.045166058495,-18070.34775115149,"[0.013371918046296116, 0.010521020054537367, 0.010658140548857276, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.03488087903786, 5.946758629542021, 7.7783792476630405, 5.398062796175996]",-18069.70105732666,-18072.003642419655,"[0.013371918046297893, 0.010521020054538255, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.03488087903786, 5.946758629542021, 7.789037388211898, 5.817040952132829]",-18069.02120816266,-18071.323793255655,"[0.013371918046297893, 0.010521020054538255, 0.010658140548857276, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
